time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(m/s)
2022-01-02T04:13:24.225000,804.2,-38.27832031
2022-01-02T04:13:24.275000,804.25,107.7637329
2022-01-02T04:13:24.325000,804.3,51.80578613
2022-01-02T04:13:24.375000,804.35,-189.1521454
2022-01-02T04:13:24.425000,804.4,47.88990021
2022-01-02T04:13:24.475000,804.45,185.9319611
2022-01-02T04:13:24.525000,804.5,63.97401428
2022-01-02T04:13:24.575000,804.55,94.0160675
2022-01-02T04:13:24.625000,804.6,-4.941879272
2022-01-02T04:13:24.675000,804.65,-167.899826
2022-01-02T04:13:24.725000,804.7,-82.85775757
2022-01-02T04:13:24.775000,804.75,96.18429565
2022-01-02T04:13:24.825000,804.8,21.22634888
2022-01-02T04:13:24.875000,804.85,-28.7315979
2022-01-02T04:13:24.925000,804.9,62.31046295
2022-01-02T04:13:24.975000,804.95,-18.6474762
2022-01-02T04:13:25.025000,805,61.39457321
2022-01-02T04:13:25.075000,805.05,216.4366302
2022-01-02T04:13:25.125000,805.1,-4.521316528
2022-01-02T04:13:25.175000,805.15,-90.47926331
2022-01-02T04:13:25.225000,805.2,55.56279755
2022-01-02T04:13:25.275000,805.25,-15.3951416
2022-01-02T04:13:25.325000,805.3,19.64691162
2022-01-02T04:13:25.375000,805.35,120.6889648
2022-01-02T04:13:25.425000,805.4,26.7310257
2022-01-02T04:13:25.475000,805.45,26.77307892
2022-01-02T04:13:25.525000,805.5,72.81513977
2022-01-02T04:13:25.575000,805.55,117.857193
2022-01-02T04:13:25.625000,805.6,130.8992462
2022-01-02T04:13:25.675000,805.65,-1.058692932
2022-01-02T04:13:25.725000,805.7,59.98336029
2022-01-02T04:13:25.775000,805.75,146.0254211
2022-01-02T04:13:25.825000,805.8,49.06747437
2022-01-02T04:13:25.875000,805.85,66.10952759
2022-01-02T04:13:25.925000,805.9,-16.84841919
2022-01-02T04:13:25.975000,805.95,21.19364166
2022-01-02T04:13:26.025000,806,212.2356873
2022-01-02T04:13:26.075000,806.05,37.27775574
2022-01-02T04:13:26.125000,806.1,-23.68019104
2022-01-02T04:13:26.175000,806.15,115.3618622
2022-01-02T04:13:26.225000,806.2,72.40392303
2022-01-02T04:13:26.275000,806.25,-15.55401611
2022-01-02T04:13:26.325000,806.3,-2.511962891
2022-01-02T04:13:26.375000,806.35,124.5300903
2022-01-02T04:13:26.425000,806.4,48.57214355
2022-01-02T04:13:26.475000,806.45,-25.38580322
2022-01-02T04:13:26.525000,806.5,88.65625763
2022-01-02T04:13:26.575000,806.55,12.69831848
2022-01-02T04:13:26.625000,806.6,16.7403717
2022-01-02T04:13:26.675000,806.65,135.7824249
2022-01-02T04:13:26.725000,806.7,105.8244858
2022-01-02T04:13:26.775000,806.75,92.866539
2022-01-02T04:13:26.825000,806.8,148.9085999
2022-01-02T04:13:26.875000,806.85,93.95065308
2022-01-02T04:13:26.925000,806.9,1.992706299
2022-01-02T04:13:26.975000,806.95,33.03476715
2022-01-02T04:13:27.025000,807,-14.92318726
2022-01-02T04:13:27.075000,807.05,29.1188736
2022-01-02T04:13:27.125000,807.1,118.1609344
2022-01-02T04:13:27.175000,807.15,62.20298767
2022-01-02T04:13:27.225000,807.2,24.24504089
2022-01-02T04:13:27.275000,807.25,-3.712905884
2022-01-02T04:13:27.325000,807.3,126.329155
2022-01-02T04:13:27.375000,807.35,98.37121582
2022-01-02T04:13:27.425000,807.4,-6.586730957
2022-01-02T04:13:27.475000,807.45,13.45532227
2022-01-02T04:13:27.525000,807.5,-74.50262451
2022-01-02T04:13:27.575000,807.55,130.539444
2022-01-02T04:13:27.625000,807.6,176.5814972
2022-01-02T04:13:27.675000,807.65,2.623550415
2022-01-02T04:13:27.725000,807.7,29.66560364
2022-01-02T04:13:27.775000,807.75,-25.29234314
2022-01-02T04:13:27.825000,807.8,29.74971771
2022-01-02T04:13:27.875000,807.85,40.79177094
2022-01-02T04:13:27.925000,807.9,45.83383179
2022-01-02T04:13:27.975000,807.95,25.87588501
2022-01-02T04:13:28.025000,808,-140.0820465
2022-01-02T04:13:28.075000,808.05,6.959999084
2022-01-02T04:13:28.125000,808.1,213.0020447
2022-01-02T04:13:28.175000,808.15,128.0441132
2022-01-02T04:13:28.225000,808.2,-63.91383362
2022-01-02T04:13:28.275000,808.25,-76.8717804
2022-01-02T04:13:28.325000,808.3,-19.82972717
2022-01-02T04:13:28.375000,808.35,32.21233368
2022-01-02T04:13:28.425000,808.4,82.25439453
2022-01-02T04:13:28.475000,808.45,169.2964478
2022-01-02T04:13:28.525000,808.5,179.338501
2022-01-02T04:13:28.575000,808.55,-82.6194458
2022-01-02T04:13:28.625000,808.6,29.42261505
2022-01-02T04:13:28.675000,808.65,147.4646759
2022-01-02T04:13:28.725000,808.7,-17.49327087
2022-01-02T04:13:28.775000,808.75,24.54878235
2022-01-02T04:13:28.825000,808.8,-59.40916443
2022-01-02T04:13:28.875000,808.85,-29.36709595
2022-01-02T04:13:28.925000,808.9,119.6749573
2022-01-02T04:13:28.975000,808.95,16.7170105
2022-01-02T04:13:29.025000,809,-71.24093628
2022-01-02T04:13:29.075000,809.05,-45.19888306
2022-01-02T04:13:29.125000,809.1,-20.15681458
2022-01-02T04:13:29.175000,809.15,-13.11476135
2022-01-02T04:13:29.225000,809.2,-11.07270813
2022-01-02T04:13:29.275000,809.25,-35.03065491
2022-01-02T04:13:29.325000,809.3,-95.98860168
2022-01-02T04:13:29.375000,809.35,-111.9465485
2022-01-02T04:13:29.425000,809.4,43.09551239
2022-01-02T04:13:29.475000,809.45,180.1375732
2022-01-02T04:13:29.525000,809.5,80.17962646
2022-01-02T04:13:29.575000,809.55,-79.77832031
2022-01-02T04:13:29.625000,809.6,-84.73626709
2022-01-02T04:13:29.675000,809.65,-11.69419861
2022-01-02T04:13:29.725000,809.7,67.34785461
2022-01-02T04:13:29.775000,809.75,24.38990784
2022-01-02T04:13:29.825000,809.8,-152.5680389
2022-01-02T04:13:29.875000,809.85,-77.52598572
2022-01-02T04:13:29.925000,809.9,39.51607513
2022-01-02T04:13:29.975000,809.95,12.55813599
2022-01-02T04:13:30.025000,810,24.60018921
2022-01-02T04:13:30.075000,810.05,-91.35775757
2022-01-02T04:13:30.125000,810.1,-175.3156891
2022-01-02T04:13:30.175000,810.15,-72.27363586
2022-01-02T04:13:30.225000,810.2,17.76840973
2022-01-02T04:13:30.275000,810.25,5.810470581
2022-01-02T04:13:30.325000,810.3,-68.1474762
2022-01-02T04:13:30.375000,810.35,-111.105423
2022-01-02T04:13:30.425000,810.4,-6.063369751
2022-01-02T04:13:30.475000,810.45,97.9786911
2022-01-02T04:13:30.525000,810.5,-27.97924805
2022-01-02T04:13:30.575000,810.55,-113.9371948
2022-01-02T04:13:30.625000,810.6,-65.8951416
2022-01-02T04:13:30.675000,810.65,-11.85308838
2022-01-02T04:13:30.725000,810.7,74.18897247
2022-01-02T04:13:30.775000,810.75,9.231033325
2022-01-02T04:13:30.825000,810.8,-56.72691345
2022-01-02T04:13:30.875000,810.85,-30.68486023
2022-01-02T04:13:30.925000,810.9,-69.64280701
2022-01-02T04:13:30.975000,810.95,-27.60073853
2022-01-02T04:13:31.025000,811,-30.5586853
2022-01-02T04:13:31.075000,811.05,-52.51663208
2022-01-02T04:13:31.125000,811.1,-69.47457886
2022-01-02T04:13:31.175000,811.15,-153.4325104
2022-01-02T04:13:31.225000,811.2,-18.39045715
2022-01-02T04:13:31.275000,811.25,49.65158844
2022-01-02T04:13:31.325000,811.3,-43.30635071
2022-01-02T04:13:31.375000,811.35,-80.26429749
2022-01-02T04:13:31.425000,811.4,-123.2222443
2022-01-02T04:13:31.475000,811.45,-69.18019104
2022-01-02T04:13:31.525000,811.5,-27.13812256
2022-01-02T04:13:31.575000,811.55,46.90393066
2022-01-02T04:13:31.625000,811.6,137.9459839
2022-01-02T04:13:31.675000,811.65,72.98803711
2022-01-02T04:13:31.725000,811.7,-0.969902039
2022-01-02T04:13:31.775000,811.75,-51.92784119
2022-01-02T04:13:31.825000,811.8,-35.88578796
2022-01-02T04:13:31.875000,811.85,-33.84373474
2022-01-02T04:13:31.925000,811.9,-151.8016815
2022-01-02T04:13:31.975000,811.95,-108.7596283
2022-01-02T04:13:32.025000,812,86.28243256
2022-01-02T04:13:32.075000,812.05,-14.67550659
2022-01-02T04:13:32.125000,812.1,-134.6334686
2022-01-02T04:13:32.175000,812.15,-59.59140015
2022-01-02T04:13:32.225000,812.2,-47.54934692
2022-01-02T04:13:32.275000,812.25,59.49271393
2022-01-02T04:13:32.325000,812.3,36.53476715
2022-01-02T04:13:32.375000,812.35,-90.423172
2022-01-02T04:13:32.425000,812.4,-16.38111877
2022-01-02T04:13:32.475000,812.45,-12.33906555
2022-01-02T04:13:32.525000,812.5,6.7029953
2022-01-02T04:13:32.575000,812.55,67.74505615
2022-01-02T04:13:32.625000,812.6,-50.21289063
2022-01-02T04:13:32.675000,812.65,-129.1708374
2022-01-02T04:13:32.725000,812.7,-114.1287842
2022-01-02T04:13:32.775000,812.75,-58.08673096
2022-01-02T04:13:32.825000,812.8,11.9553299
2022-01-02T04:13:32.875000,812.85,-89.00260925
2022-01-02T04:13:32.925000,812.9,-100.960556
2022-01-02T04:13:32.975000,812.95,94.08149719
2022-01-02T04:13:33.025000,813,73.12355804
2022-01-02T04:13:33.075000,813.05,-62.8343811
2022-01-02T04:13:33.125000,813.1,-61.79232788
2022-01-02T04:13:33.175000,813.15,-86.75027466
2022-01-02T04:13:33.225000,813.2,-14.70822144
2022-01-02T04:13:33.275000,813.25,14.33383942
2022-01-02T04:13:33.325000,813.3,-93.62409973
2022-01-02T04:13:33.375000,813.35,-47.58204651
2022-01-02T04:13:33.425000,813.4,-78.53999329
2022-01-02T04:13:33.475000,813.45,-27.49794006
2022-01-02T04:13:33.525000,813.5,148.5441132
2022-01-02T04:13:33.575000,813.55,75.58617401
2022-01-02T04:13:33.625000,813.6,-42.37176514
2022-01-02T04:13:33.675000,813.65,-90.32971191
2022-01-02T04:13:33.725000,813.7,-69.28765869
2022-01-02T04:13:33.775000,813.75,18.75440216
2022-01-02T04:13:33.825000,813.8,72.79645538
2022-01-02T04:13:33.875000,813.85,-106.1614838
2022-01-02T04:13:33.925000,813.9,-183.1194305
2022-01-02T04:13:33.975000,813.95,-40.07737732
2022-01-02T04:13:34.025000,814,-56.0353241
2022-01-02T04:13:34.075000,814.05,87.00673676
2022-01-02T04:13:34.125000,814.1,43.04878998
2022-01-02T04:13:34.175000,814.15,-110.9091492
2022-01-02T04:13:34.225000,814.2,123.1329041
2022-01-02T04:13:34.275000,814.25,107.1749573
2022-01-02T04:13:34.325000,814.3,-47.7829895
2022-01-02T04:13:34.375000,814.35,-73.74092102
2022-01-02T04:13:34.425000,814.4,-135.6988678
2022-01-02T04:13:34.475000,814.45,-62.65681458
2022-01-02T04:13:34.525000,814.5,37.38523865
2022-01-02T04:13:34.575000,814.55,32.4272995
2022-01-02T04:13:34.625000,814.6,-5.530639648
2022-01-02T04:13:34.675000,814.65,-131.4886017
2022-01-02T04:13:34.725000,814.7,-85.4465332
2022-01-02T04:13:34.775000,814.75,79.59552002
2022-01-02T04:13:34.825000,814.8,-30.36242676
2022-01-02T04:13:34.875000,814.85,-119.3203735
2022-01-02T04:13:34.925000,814.9,-128.2783051
2022-01-02T04:13:34.975000,814.95,-70.23625183
2022-01-02T04:13:35.025000,815,18.80580139
2022-01-02T04:13:35.075000,815.05,-53.15214539
2022-01-02T04:13:35.125000,815.1,-10.11009216
2022-01-02T04:13:35.175000,815.15,-22.06802368
2022-01-02T04:13:35.225000,815.2,-80.02597046
2022-01-02T04:13:35.275000,815.25,-29.98391724
2022-01-02T04:13:35.325000,815.3,-36.94186401
2022-01-02T04:13:35.375000,815.35,-41.89981079
2022-01-02T04:13:35.425000,815.4,-91.85774231
2022-01-02T04:13:35.475000,815.45,-70.81568909
2022-01-02T04:13:35.525000,815.5,63.22636414
2022-01-02T04:13:35.575000,815.55,108.2684174
2022-01-02T04:13:35.625000,815.6,-34.68952942
2022-01-02T04:13:35.675000,815.65,-181.6474762
2022-01-02T04:13:35.725000,815.7,-101.6054077
2022-01-02T04:13:35.775000,815.75,87.43664551
2022-01-02T04:13:35.825000,815.8,77.47869873
2022-01-02T04:13:35.875000,815.85,-135.4792328
2022-01-02T04:13:35.925000,815.9,-89.43717957
2022-01-02T04:13:35.975000,815.95,-26.39512634
2022-01-02T04:13:36.025000,816,-98.35307312
2022-01-02T04:13:36.075000,816.05,-25.3110199
2022-01-02T04:13:36.125000,816.1,-53.26896667
2022-01-02T04:13:36.175000,816.15,-47.22691345
2022-01-02T04:13:36.225000,816.2,-99.18484497
2022-01-02T04:13:36.275000,816.25,-114.1427917
2022-01-02T04:13:36.325000,816.3,62.89926147
2022-01-02T04:13:36.375000,816.35,-60.0586853
2022-01-02T04:13:36.425000,816.4,-136.0166168
2022-01-02T04:13:36.475000,816.45,-25.9745636
2022-01-02T04:13:36.525000,816.5,64.06748962
2022-01-02T04:13:36.575000,816.55,118.1095428
2022-01-02T04:13:36.625000,816.6,-92.84840393
2022-01-02T04:13:36.675000,816.65,-125.8063507
2022-01-02T04:13:36.725000,816.7,37.23571014
2022-01-02T04:13:36.775000,816.75,12.277771
2022-01-02T04:13:36.825000,816.8,-22.68017578
2022-01-02T04:13:36.875000,816.85,-87.63812256
2022-01-02T04:13:36.925000,816.9,-105.5960693
2022-01-02T04:13:36.975000,816.95,-69.55400085
2022-01-02T04:13:37.025000,817,-36.51194763
2022-01-02T04:13:37.075000,817.05,57.53010559
2022-01-02T04:13:37.125000,817.1,13.57215881
2022-01-02T04:13:37.175000,817.15,-78.38578796
2022-01-02T04:13:37.225000,817.2,-90.34373474
2022-01-02T04:13:37.275000,817.25,-64.30166626
2022-01-02T04:13:37.325000,817.3,-28.25961304
2022-01-02T04:13:37.375000,817.35,-17.21755981
2022-01-02T04:13:37.425000,817.4,-27.17550659
2022-01-02T04:13:37.475000,817.45,-120.1334534
2022-01-02T04:13:37.525000,817.5,-72.09138489
2022-01-02T04:13:37.575000,817.55,20.95066833
2022-01-02T04:13:37.625000,817.6,-72.00727844
2022-01-02T04:13:37.675000,817.65,20.03477478
2022-01-02T04:13:37.725000,817.7,168.0768433
2022-01-02T04:13:37.775000,817.75,29.11888885
2022-01-02T04:13:37.825000,817.8,-89.83905029
2022-01-02T04:13:37.875000,817.85,-121.7969971
2022-01-02T04:13:37.925000,817.9,-125.7549438
2022-01-02T04:13:37.975000,817.95,53.287117
2022-01-02T04:13:38.025000,818,69.32917023
2022-01-02T04:13:38.075000,818.05,-108.6287689
2022-01-02T04:13:38.125000,818.1,-111.5867157
2022-01-02T04:13:38.175000,818.15,-107.5446625
2022-01-02T04:13:38.225000,818.2,-84.50260925
2022-01-02T04:13:38.275000,818.25,63.5394516
2022-01-02T04:13:38.325000,818.3,51.58150482
2022-01-02T04:13:38.375000,818.35,-111.3764343
2022-01-02T04:13:38.425000,818.4,-91.3343811
2022-01-02T04:13:38.475000,818.45,51.70767975
2022-01-02T04:13:38.525000,818.5,122.749733
2022-01-02T04:13:38.575000,818.55,70.79179382
2022-01-02T04:13:38.625000,818.6,-44.16615295
2022-01-02T04:13:38.675000,818.65,14.87590027
2022-01-02T04:13:38.725000,818.7,65.91795349
2022-01-02T04:13:38.775000,818.75,-22.03999329
2022-01-02T04:13:38.825000,818.8,-68.9979248
2022-01-02T04:13:38.875000,818.85,-98.95587158
2022-01-02T04:13:38.925000,818.9,-53.91381836
2022-01-02T04:13:38.975000,818.95,-7.871765137
2022-01-02T04:13:39.025000,819,-8.829711914
2022-01-02T04:13:39.075000,819.05,57.21234894
2022-01-02T04:13:39.125000,819.1,29.25440216
2022-01-02T04:13:39.175000,819.15,-148.703537
2022-01-02T04:13:39.225000,819.2,-115.6614838
2022-01-02T04:13:39.275000,819.25,102.3805695
2022-01-02T04:13:39.325000,819.3,86.42263031
2022-01-02T04:13:39.375000,819.35,-62.53530884
2022-01-02T04:13:39.425000,819.4,-113.4932556
2022-01-02T04:13:39.475000,819.45,-86.45120239
2022-01-02T04:13:39.525000,819.5,8.590858459
2022-01-02T04:13:39.575000,819.55,57.63291168
2022-01-02T04:13:39.625000,819.6,18.6749649
2022-01-02T04:13:39.675000,819.65,-33.28297424
2022-01-02T04:13:39.725000,819.7,-34.24092102
2022-01-02T04:13:39.775000,819.75,54.8011322
2022-01-02T04:13:39.825000,819.8,73.84319305
2022-01-02T04:13:39.875000,819.85,33.88524628
2022-01-02T04:13:39.925000,819.9,6.927307129
2022-01-02T04:13:39.975000,819.95,-110.0306396
2022-01-02T04:13:40.025000,820,6.011413574
2022-01-02T04:13:40.075000,820.05,191.0534668
2022-01-02T04:13:40.125000,820.1,-26.90446472
2022-01-02T04:13:40.175000,820.15,-138.8624115
2022-01-02T04:13:40.225000,820.2,-42.82035828
2022-01-02T04:13:40.275000,820.25,-2.778305054
2022-01-02T04:13:40.325000,820.3,42.2637558
2022-01-02T04:13:40.375000,820.35,5.305809021
2022-01-02T04:13:40.425000,820.4,-13.65213013
2022-01-02T04:13:40.475000,820.45,-23.6100769
2022-01-02T04:13:40.525000,820.5,41.43197632
2022-01-02T04:13:40.575000,820.55,146.4740295
2022-01-02T04:13:40.625000,820.6,89.51609039
2022-01-02T04:13:40.675000,820.65,42.55814362
2022-01-02T04:13:40.725000,820.7,-36.39979553
2022-01-02T04:13:40.775000,820.75,-84.35774231
2022-01-02T04:13:40.825000,820.8,57.68431091
2022-01-02T04:13:40.875000,820.85,83.72637177
2022-01-02T04:13:40.925000,820.9,-88.23156738
2022-01-02T04:13:40.975000,820.95,-156.1895294
2022-01-02T04:13:41.025000,821,-20.14746094
2022-01-02T04:13:41.075000,821.05,48.89459229
2022-01-02T04:13:41.125000,821.1,5.936653137
2022-01-02T04:13:41.175000,821.15,60.97870636
2022-01-02T04:13:41.225000,821.2,23.02076721
2022-01-02T04:13:41.275000,821.25,-27.93717957
2022-01-02T04:13:41.325000,821.3,66.10487366
2022-01-02T04:13:41.375000,821.35,54.14693451
2022-01-02T04:13:41.425000,821.4,0.188987732
2022-01-02T04:13:41.475000,821.45,-12.76895142
2022-01-02T04:13:41.525000,821.5,32.27310181
2022-01-02T04:13:41.575000,821.55,60.31515503
2022-01-02T04:13:41.625000,821.6,50.35721588
2022-01-02T04:13:41.675000,821.65,85.3992691
2022-01-02T04:13:41.725000,821.7,-50.55867004
2022-01-02T04:13:41.775000,821.75,-130.5166168
2022-01-02T04:13:41.825000,821.8,53.5254364
2022-01-02T04:13:41.875000,821.85,92.56748962
2022-01-02T04:13:41.925000,821.9,-11.39045715
2022-01-02T04:13:41.975000,821.95,-29.34838867
2022-01-02T04:13:42.025000,822,-81.30633545
2022-01-02T04:13:42.075000,822.05,-19.26428223
2022-01-02T04:13:42.125000,822.1,126.777771
2022-01-02T04:13:42.175000,822.15,48.81983185
2022-01-02T04:13:42.225000,822.2,-10.1381073
2022-01-02T04:13:42.275000,822.25,-8.096054077
2022-01-02T04:13:42.325000,822.3,-66.05400085
2022-01-02T04:13:42.375000,822.35,-2.011947632
2022-01-02T04:13:42.425000,822.4,51.03011322
2022-01-02T04:13:42.475000,822.45,5.072166443
2022-01-02T04:13:42.525000,822.5,24.11421967
2022-01-02T04:13:42.575000,822.55,37.15628052
2022-01-02T04:13:42.625000,822.6,49.19833374
2022-01-02T04:13:42.675000,822.65,117.2403946
2022-01-02T04:13:42.725000,822.7,26.28244781
2022-01-02T04:13:42.775000,822.75,-25.67549133
2022-01-02T04:13:42.825000,822.8,61.36656189
2022-01-02T04:13:42.875000,822.85,-28.59138489
2022-01-02T04:13:42.925000,822.9,-18.54933167
2022-01-02T04:13:42.975000,822.95,55.49272919
2022-01-02T04:13:43.025000,823,-86.46520996
2022-01-02T04:13:43.075000,823.05,-46.42315674
2022-01-02T04:13:43.125000,823.1,83.61889648
2022-01-02T04:13:43.175000,823.15,3.660949707
2022-01-02T04:13:43.225000,823.2,18.70301056
2022-01-02T04:13:43.275000,823.25,12.74506378
2022-01-02T04:13:43.325000,823.3,-155.2128754
2022-01-02T04:13:43.375000,823.35,-39.17082214
2022-01-02T04:13:43.425000,823.4,136.8712311
2022-01-02T04:13:43.475000,823.45,7.913291931
2022-01-02T04:13:43.525000,823.5,3.955345154
2022-01-02T04:13:43.575000,823.55,44.99739838
2022-01-02T04:13:43.625000,823.6,-71.96054077
2022-01-02T04:13:43.675000,823.65,-5.918487549
2022-01-02T04:13:43.725000,823.7,109.1235733
2022-01-02T04:13:43.775000,823.75,77.16562653
2022-01-02T04:13:43.825000,823.8,27.20767975
2022-01-02T04:13:43.875000,823.85,1.249740601
2022-01-02T04:13:43.925000,823.9,26.29179382
2022-01-02T04:13:43.975000,823.95,24.33385468
2022-01-02T04:13:44.025000,824,-40.62409973
2022-01-02T04:13:44.075000,824.05,-50.58203125
2022-01-02T04:13:44.125000,824.1,-79.53997803
2022-01-02T04:13:44.175000,824.15,-31.4979248
2022-01-02T04:13:44.225000,824.2,69.54412842
2022-01-02T04:13:44.275000,824.25,-31.41381836
2022-01-02T04:13:44.325000,824.3,-43.37174988
2022-01-02T04:13:44.375000,824.35,30.67030334
2022-01-02T04:13:44.425000,824.4,13.71235657
2022-01-02T04:13:44.475000,824.45,37.75440979
2022-01-02T04:13:44.525000,824.5,39.79647064
2022-01-02T04:13:44.575000,824.55,-35.16146851
2022-01-02T04:13:44.625000,824.6,-61.11941528
2022-01-02T04:13:44.675000,824.65,108.9226379
2022-01-02T04:13:44.725000,824.7,127.9646912
2022-01-02T04:13:44.775000,824.75,15.00675201
2022-01-02T04:13:44.825000,824.8,21.04880524
2022-01-02T04:13:44.875000,824.85,-98.90913391
2022-01-02T04:13:44.925000,824.9,-75.86708069
2022-01-02T04:13:44.975000,824.95,66.17497253
2022-01-02T04:13:45.025000,825,76.21702576
2022-01-02T04:13:45.075000,825.05,2.259086609
2022-01-02T04:13:45.125000,825.1,-121.6988525
2022-01-02T04:13:45.175000,825.15,-3.656799316
2022-01-02T04:13:45.225000,825.2,34.38525391
2022-01-02T04:13:45.275000,825.25,-36.57269287
2022-01-02T04:13:45.325000,825.3,74.46936798
2022-01-02T04:13:45.375000,825.35,14.5114212
2022-01-02T04:13:45.425000,825.4,-22.44651794
2022-01-02T04:13:45.475000,825.45,35.59553528
2022-01-02T04:13:45.525000,825.5,35.6375885
2022-01-02T04:13:45.575000,825.55,36.67964935
2022-01-02T04:13:45.625000,825.6,-1.278297424
2022-01-02T04:13:45.675000,825.65,73.76376343
2022-01-02T04:13:45.725000,825.7,121.8058167
2022-01-02T04:13:45.775000,825.75,7.847869873
2022-01-02T04:13:45.825000,825.8,-17.1100769
2022-01-02T04:13:45.875000,825.85,14.93198395
